id,start_time,end_time,status(0: start 1:finished with cache hit 2: finish with warning)
26222,[Mon Oct 19 23:50:42 UTC 2015],[Mon Oct 19 23:50:43 UTC 2015],2
26223,[Mon Oct 19 23:50:42 UTC 2015],[Mon Oct 19 23:50:42 UTC 2015],2
26224,[Mon Oct 19 23:50:47 UTC 2015],[Mon Oct 19 23:59:10 UTC 2015],1
26225,[Mon Oct 19 23:50:47 UTC 2015],[Mon Oct 19 23:50:48 UTC 2015],2
26226,[Mon Oct 19 23:50:47 UTC 2015],[Mon Oct 19 23:50:48 UTC 2015],2
26227,[Mon Oct 19 23:50:47 UTC 2015],[Mon Oct 19 23:50:48 UTC 2015],2
26228,[Mon Oct 19 23:50:47 UTC 2015],[Mon Oct 19 23:50:48 UTC 2015],2
26229,[Mon Oct 19 23:50:52 UTC 2015],[Mon Oct 19 23:50:52 UTC 2015],2
26230,[Mon Oct 19 23:50:52 UTC 2015],[Mon Oct 19 23:50:52 UTC 2015],2
26231,[Mon Oct 19 23:50:52 UTC 2015],[Mon Oct 19 23:50:52 UTC 2015],2
26232,[Mon Oct 19 23:50:52 UTC 2015],[Mon Oct 19 23:50:52 UTC 2015],2
26233,[Mon Oct 19 23:50:52 UTC 2015],[Mon Oct 19 23:50:52 UTC 2015],2
26234,[Mon Oct 19 23:50:57 UTC 2015],[Mon Oct 19 23:59:17 UTC 2015],1
26235,[Mon Oct 19 23:50:57 UTC 2015],[Mon Oct 19 23:59:19 UTC 2015],1
26236,[Mon Oct 19 23:50:57 UTC 2015],[Mon Oct 19 23:50:58 UTC 2015],2
26237,[Mon Oct 19 23:50:57 UTC 2015],[Mon Oct 19 23:50:58 UTC 2015],2
26238,[Mon Oct 19 23:50:57 UTC 2015],[Mon Oct 19 23:50:58 UTC 2015],2
26239,[Mon Oct 19 23:51:02 UTC 2015],[Mon Oct 19 23:51:02 UTC 2015],2
26240,[Mon Oct 19 23:51:02 UTC 2015],[Mon Oct 19 23:51:02 UTC 2015],2
26241,[Mon Oct 19 23:51:02 UTC 2015],[Mon Oct 19 23:59:27 UTC 2015],1
26242,[Mon Oct 19 23:51:02 UTC 2015],[Mon Oct 19 23:51:02 UTC 2015],2
26243,[Mon Oct 19 23:51:02 UTC 2015],[Mon Oct 19 23:51:02 UTC 2015],2
26244,[Mon Oct 19 23:51:07 UTC 2015],[Mon Oct 19 23:59:30 UTC 2015],1
26245,[Mon Oct 19 23:51:07 UTC 2015],[Mon Oct 19 23:59:34 UTC 2015],1
26246,[Mon Oct 19 23:51:07 UTC 2015],[Mon Oct 19 23:59:29 UTC 2015],1
26247,[Mon Oct 19 23:51:07 UTC 2015],[Mon Oct 19 23:59:31 UTC 2015],1
26248,[Mon Oct 19 23:51:07 UTC 2015],[Mon Oct 19 23:51:07 UTC 2015],2
26249,[Mon Oct 19 23:51:12 UTC 2015],[Mon Oct 19 23:51:12 UTC 2015],2
26250,[Mon Oct 19 23:51:12 UTC 2015],[Mon Oct 19 23:51:13 UTC 2015],2
26251,[Mon Oct 19 23:51:12 UTC 2015],[Mon Oct 19 23:51:13 UTC 2015],2
26252,[Mon Oct 19 23:51:12 UTC 2015],[Mon Oct 19 23:51:13 UTC 2015],2
26253,[Mon Oct 19 23:51:12 UTC 2015],[Mon Oct 19 23:51:13 UTC 2015],2
26254,[Mon Oct 19 23:51:18 UTC 2015],[Mon Oct 19 23:59:36 UTC 2015],1
26255,[Mon Oct 19 23:51:18 UTC 2015],[Mon Oct 19 23:59:37 UTC 2015],1
26256,[Mon Oct 19 23:51:18 UTC 2015],[Mon Oct 19 23:59:36 UTC 2015],1
26257,[Mon Oct 19 23:51:18 UTC 2015],[Mon Oct 19 23:59:39 UTC 2015],1
26258,[Mon Oct 19 23:51:18 UTC 2015],[Tue Oct 20 00:00:09 UTC 2015],1
26259,[Mon Oct 19 23:51:23 UTC 2015],[Mon Oct 19 23:51:23 UTC 2015],2
26260,[Mon Oct 19 23:51:23 UTC 2015],[Mon Oct 19 23:51:23 UTC 2015],2
26261,[Mon Oct 19 23:51:23 UTC 2015],[Mon Oct 19 23:51:23 UTC 2015],2
26262,[Mon Oct 19 23:51:23 UTC 2015],[Mon Oct 19 23:51:23 UTC 2015],2
26263,[Mon Oct 19 23:51:23 UTC 2015],[Mon Oct 19 23:51:23 UTC 2015],2
26264,[Mon Oct 19 23:51:28 UTC 2015],[Mon Oct 19 23:59:47 UTC 2015],1
26265,[Mon Oct 19 23:51:28 UTC 2015],[Mon Oct 19 23:59:47 UTC 2015],1
26266,[Mon Oct 19 23:51:28 UTC 2015],[Mon Oct 19 23:51:28 UTC 2015],2
26267,[Mon Oct 19 23:51:28 UTC 2015],[Mon Oct 19 23:51:28 UTC 2015],2
26268,[Mon Oct 19 23:51:28 UTC 2015],[Mon Oct 19 23:51:28 UTC 2015],2
26269,[Mon Oct 19 23:51:33 UTC 2015],[Mon Oct 19 23:59:52 UTC 2015],1
26270,[Mon Oct 19 23:51:33 UTC 2015],[Tue Oct 20 00:00:38 UTC 2015],1
26271,[Mon Oct 19 23:51:33 UTC 2015],[Mon Oct 19 23:51:33 UTC 2015],2
26272,[Mon Oct 19 23:51:33 UTC 2015],[Mon Oct 19 23:51:33 UTC 2015],2
26273,[Mon Oct 19 23:51:33 UTC 2015],[Mon Oct 19 23:51:33 UTC 2015],2
26274,[Mon Oct 19 23:51:38 UTC 2015],[Tue Oct 20 00:00:09 UTC 2015],1
26275,[Mon Oct 19 23:51:38 UTC 2015],[Tue Oct 20 00:00:00 UTC 2015],1
26276,[Mon Oct 19 23:51:38 UTC 2015],[Tue Oct 20 00:00:02 UTC 2015],1
26277,[Mon Oct 19 23:51:38 UTC 2015],[Mon Oct 19 23:51:38 UTC 2015],2
26278,[Mon Oct 19 23:51:38 UTC 2015],[Mon Oct 19 23:51:38 UTC 2015],2
26279,[Mon Oct 19 23:51:43 UTC 2015],[Tue Oct 20 00:00:08 UTC 2015],1
26280,[Mon Oct 19 23:51:43 UTC 2015],[Tue Oct 20 00:00:08 UTC 2015],1
26281,[Mon Oct 19 23:51:43 UTC 2015],[Mon Oct 19 23:51:43 UTC 2015],2
26282,[Mon Oct 19 23:51:43 UTC 2015],[Mon Oct 19 23:51:43 UTC 2015],2
26283,[Mon Oct 19 23:51:43 UTC 2015],[Mon Oct 19 23:51:43 UTC 2015],2
26284,[Mon Oct 19 23:51:48 UTC 2015],[Mon Oct 19 23:51:48 UTC 2015],2
26285,[Mon Oct 19 23:51:48 UTC 2015],[Mon Oct 19 23:51:48 UTC 2015],2
26286,[Mon Oct 19 23:51:48 UTC 2015],[Mon Oct 19 23:51:48 UTC 2015],2
26287,[Mon Oct 19 23:51:48 UTC 2015],[Mon Oct 19 23:51:48 UTC 2015],2
26288,[Mon Oct 19 23:51:48 UTC 2015],[Mon Oct 19 23:51:48 UTC 2015],2
26289,[Mon Oct 19 23:51:53 UTC 2015],[Tue Oct 20 00:00:15 UTC 2015],1
26290,[Mon Oct 19 23:51:53 UTC 2015],[Tue Oct 20 00:00:44 UTC 2015],1
26291,[Mon Oct 19 23:51:53 UTC 2015],[Mon Oct 19 23:51:53 UTC 2015],2
26292,[Mon Oct 19 23:51:53 UTC 2015],[Mon Oct 19 23:51:53 UTC 2015],2
26293,[Mon Oct 19 23:51:53 UTC 2015],[Mon Oct 19 23:51:53 UTC 2015],2
26294,[Mon Oct 19 23:51:58 UTC 2015],[Tue Oct 20 00:00:22 UTC 2015],1
26295,[Mon Oct 19 23:51:58 UTC 2015],[Tue Oct 20 00:01:02 UTC 2015],1
26296,[Mon Oct 19 23:51:58 UTC 2015],[Mon Oct 19 23:51:58 UTC 2015],2
26297,[Mon Oct 19 23:51:58 UTC 2015],[Mon Oct 19 23:51:58 UTC 2015],2
26298,[Mon Oct 19 23:51:58 UTC 2015],[Mon Oct 19 23:51:58 UTC 2015],2
26299,[Mon Oct 19 23:52:03 UTC 2015],[Tue Oct 20 00:00:27 UTC 2015],1
26300,[Mon Oct 19 23:52:03 UTC 2015],[Tue Oct 20 00:00:28 UTC 2015],1
26301,[Mon Oct 19 23:52:03 UTC 2015],[Tue Oct 20 00:00:28 UTC 2015],1
26302,[Mon Oct 19 23:52:03 UTC 2015],[Mon Oct 19 23:52:03 UTC 2015],2
26303,[Mon Oct 19 23:52:03 UTC 2015],[Mon Oct 19 23:52:03 UTC 2015],2
26304,[Mon Oct 19 23:52:08 UTC 2015],[Tue Oct 20 00:00:58 UTC 2015],1
26305,[Mon Oct 19 23:52:08 UTC 2015],[Mon Oct 19 23:52:08 UTC 2015],2
26306,[Mon Oct 19 23:52:08 UTC 2015],[Mon Oct 19 23:52:08 UTC 2015],2
26307,[Mon Oct 19 23:52:08 UTC 2015],[Mon Oct 19 23:52:08 UTC 2015],2
26308,[Mon Oct 19 23:52:08 UTC 2015],[Mon Oct 19 23:52:08 UTC 2015],2
26309,[Mon Oct 19 23:52:13 UTC 2015],[Tue Oct 20 00:00:35 UTC 2015],1
26310,[Mon Oct 19 23:52:13 UTC 2015],[Tue Oct 20 00:00:34 UTC 2015],1
26311,[Mon Oct 19 23:52:13 UTC 2015],[Tue Oct 20 00:00:34 UTC 2015],1
26312,[Mon Oct 19 23:52:13 UTC 2015],[Mon Oct 19 23:52:13 UTC 2015],2
26313,[Mon Oct 19 23:52:13 UTC 2015],[Mon Oct 19 23:52:13 UTC 2015],2
26314,[Mon Oct 19 23:52:18 UTC 2015],[Mon Oct 19 23:52:19 UTC 2015],2
26315,[Mon Oct 19 23:52:18 UTC 2015],[Mon Oct 19 23:52:19 UTC 2015],2
26316,[Mon Oct 19 23:52:19 UTC 2015],[Mon Oct 19 23:52:19 UTC 2015],2
26317,[Mon Oct 19 23:52:19 UTC 2015],[Mon Oct 19 23:52:19 UTC 2015],2
26318,[Mon Oct 19 23:52:19 UTC 2015],[Mon Oct 19 23:52:19 UTC 2015],2
26319,[Mon Oct 19 23:52:24 UTC 2015],[Tue Oct 20 00:00:43 UTC 2015],1
26320,[Mon Oct 19 23:52:24 UTC 2015],[Tue Oct 20 00:00:44 UTC 2015],1
26321,[Mon Oct 19 23:52:24 UTC 2015],[Tue Oct 20 00:00:44 UTC 2015],1
26322,[Mon Oct 19 23:52:24 UTC 2015],[Mon Oct 19 23:52:24 UTC 2015],2
26323,[Mon Oct 19 23:52:24 UTC 2015],[Mon Oct 19 23:52:24 UTC 2015],2
26324,[Mon Oct 19 23:52:29 UTC 2015],[Tue Oct 20 00:00:51 UTC 2015],1
26325,[Mon Oct 19 23:52:29 UTC 2015],[Tue Oct 20 00:00:50 UTC 2015],1
26326,[Mon Oct 19 23:52:29 UTC 2015],[Tue Oct 20 00:00:51 UTC 2015],1
26327,[Mon Oct 19 23:52:29 UTC 2015],[Mon Oct 19 23:52:29 UTC 2015],2
26328,[Mon Oct 19 23:52:29 UTC 2015],[Mon Oct 19 23:52:29 UTC 2015],2
26329,[Mon Oct 19 23:52:34 UTC 2015],[Tue Oct 20 00:00:53 UTC 2015],1
26330,[Mon Oct 19 23:52:34 UTC 2015],[Tue Oct 20 00:00:53 UTC 2015],1
26331,[Mon Oct 19 23:52:34 UTC 2015],[Tue Oct 20 00:00:53 UTC 2015],1
26332,[Mon Oct 19 23:52:34 UTC 2015],[Mon Oct 19 23:52:34 UTC 2015],2
26333,[Mon Oct 19 23:52:34 UTC 2015],[Mon Oct 19 23:52:34 UTC 2015],2
26334,[Mon Oct 19 23:52:39 UTC 2015],[Tue Oct 20 00:01:04 UTC 2015],1
26335,[Mon Oct 19 23:52:39 UTC 2015],[Mon Oct 19 23:52:39 UTC 2015],2
26336,[Mon Oct 19 23:52:39 UTC 2015],[Mon Oct 19 23:52:39 UTC 2015],2
26337,[Mon Oct 19 23:52:39 UTC 2015],[Mon Oct 19 23:52:39 UTC 2015],2
26338,[Mon Oct 19 23:52:39 UTC 2015],[Mon Oct 19 23:52:39 UTC 2015],2
26339,[Mon Oct 19 23:52:44 UTC 2015],[Tue Oct 20 00:01:04 UTC 2015],1
26340,[Mon Oct 19 23:52:44 UTC 2015],[Mon Oct 19 23:52:44 UTC 2015],2
26341,[Mon Oct 19 23:52:44 UTC 2015],[Mon Oct 19 23:52:44 UTC 2015],2
26342,[Mon Oct 19 23:52:44 UTC 2015],[Mon Oct 19 23:52:44 UTC 2015],2
26343,[Mon Oct 19 23:52:44 UTC 2015],[Mon Oct 19 23:52:44 UTC 2015],2
26344,[Mon Oct 19 23:52:49 UTC 2015],[Tue Oct 20 00:01:54 UTC 2015],1
26345,[Mon Oct 19 23:52:49 UTC 2015],[Tue Oct 20 00:01:10 UTC 2015],1
26346,[Mon Oct 19 23:52:49 UTC 2015],[Tue Oct 20 00:01:10 UTC 2015],1
26347,[Mon Oct 19 23:52:49 UTC 2015],[Mon Oct 19 23:52:49 UTC 2015],2
26348,[Mon Oct 19 23:52:49 UTC 2015],[Mon Oct 19 23:52:49 UTC 2015],2
26349,[Mon Oct 19 23:52:54 UTC 2015],[Tue Oct 20 00:01:12 UTC 2015],1
26350,[Mon Oct 19 23:52:54 UTC 2015],[Tue Oct 20 00:01:19 UTC 2015],1
26351,[Mon Oct 19 23:52:54 UTC 2015],[Tue Oct 20 00:01:38 UTC 2015],1
26352,[Mon Oct 19 23:52:54 UTC 2015],[Tue Oct 20 00:01:13 UTC 2015],1
26353,[Mon Oct 19 23:52:54 UTC 2015],[Mon Oct 19 23:52:54 UTC 2015],2
26354,[Mon Oct 19 23:52:59 UTC 2015],[Tue Oct 20 00:01:35 UTC 2015],1
26355,[Mon Oct 19 23:52:59 UTC 2015],[Tue Oct 20 00:01:20 UTC 2015],1
26356,[Mon Oct 19 23:52:59 UTC 2015],[Mon Oct 19 23:52:59 UTC 2015],2
26357,[Mon Oct 19 23:52:59 UTC 2015],[Mon Oct 19 23:52:59 UTC 2015],2
26358,[Mon Oct 19 23:52:59 UTC 2015],[Mon Oct 19 23:52:59 UTC 2015],2
26359,[Mon Oct 19 23:53:04 UTC 2015],[Tue Oct 20 00:01:25 UTC 2015],1
26360,[Mon Oct 19 23:53:04 UTC 2015],[Tue Oct 20 00:01:25 UTC 2015],1
26361,[Mon Oct 19 23:53:04 UTC 2015],[Mon Oct 19 23:53:04 UTC 2015],2
26362,[Mon Oct 19 23:53:04 UTC 2015],[Mon Oct 19 23:53:04 UTC 2015],2
26363,[Mon Oct 19 23:53:04 UTC 2015],[Mon Oct 19 23:53:04 UTC 2015],2
26364,[Mon Oct 19 23:53:09 UTC 2015],[Tue Oct 20 00:01:32 UTC 2015],1
26365,[Mon Oct 19 23:53:09 UTC 2015],[Tue Oct 20 00:01:32 UTC 2015],1
26366,[Mon Oct 19 23:53:09 UTC 2015],[Tue Oct 20 00:01:36 UTC 2015],1
26367,[Mon Oct 19 23:53:09 UTC 2015],[Tue Oct 20 00:01:32 UTC 2015],1
26368,[Mon Oct 19 23:53:09 UTC 2015],[Tue Oct 20 00:01:33 UTC 2015],1
26369,[Mon Oct 19 23:53:14 UTC 2015],[Mon Oct 19 23:53:14 UTC 2015],2
26370,[Mon Oct 19 23:53:14 UTC 2015],[Mon Oct 19 23:53:14 UTC 2015],2
26371,[Mon Oct 19 23:53:14 UTC 2015],[Mon Oct 19 23:53:14 UTC 2015],2
26372,[Mon Oct 19 23:53:14 UTC 2015],[Mon Oct 19 23:53:14 UTC 2015],2
26373,[Mon Oct 19 23:53:14 UTC 2015],[Mon Oct 19 23:53:14 UTC 2015],2
26374,[Mon Oct 19 23:53:19 UTC 2015],[Tue Oct 20 00:01:45 UTC 2015],1
26375,[Mon Oct 19 23:53:19 UTC 2015],[Tue Oct 20 00:01:45 UTC 2015],1
26376,[Mon Oct 19 23:53:19 UTC 2015],[Tue Oct 20 00:01:45 UTC 2015],1
26377,[Mon Oct 19 23:53:19 UTC 2015],[Mon Oct 19 23:53:20 UTC 2015],2
26378,[Mon Oct 19 23:53:19 UTC 2015],[Mon Oct 19 23:53:20 UTC 2015],2
26379,[Mon Oct 19 23:53:25 UTC 2015],[Tue Oct 20 00:01:51 UTC 2015],1
26380,[Mon Oct 19 23:53:25 UTC 2015],[Tue Oct 20 00:01:51 UTC 2015],1
26381,[Mon Oct 19 23:53:25 UTC 2015],[Tue Oct 20 00:01:50 UTC 2015],1
26382,[Mon Oct 19 23:53:25 UTC 2015],[Tue Oct 20 00:01:49 UTC 2015],1
26383,[Mon Oct 19 23:53:25 UTC 2015],[Mon Oct 19 23:53:25 UTC 2015],2
26384,[Mon Oct 19 23:53:30 UTC 2015],[Tue Oct 20 00:01:56 UTC 2015],1
26385,[Mon Oct 19 23:53:30 UTC 2015],[Tue Oct 20 00:02:18 UTC 2015],1
26386,[Mon Oct 19 23:53:30 UTC 2015],[Tue Oct 20 00:01:55 UTC 2015],1
26387,[Mon Oct 19 23:53:30 UTC 2015],[Tue Oct 20 00:01:55 UTC 2015],1
26388,[Mon Oct 19 23:53:30 UTC 2015],[Tue Oct 20 00:01:56 UTC 2015],1
26389,[Mon Oct 19 23:53:35 UTC 2015],[Tue Oct 20 00:01:57 UTC 2015],1
26390,[Mon Oct 19 23:53:35 UTC 2015],[Mon Oct 19 23:53:35 UTC 2015],2
26391,[Mon Oct 19 23:53:35 UTC 2015],[Mon Oct 19 23:53:35 UTC 2015],2
26392,[Mon Oct 19 23:53:35 UTC 2015],[Mon Oct 19 23:53:35 UTC 2015],2
26393,[Mon Oct 19 23:53:35 UTC 2015],[Mon Oct 19 23:53:35 UTC 2015],2
26394,[Mon Oct 19 23:53:40 UTC 2015],[Tue Oct 20 00:02:06 UTC 2015],1
26395,[Mon Oct 19 23:53:40 UTC 2015],[Tue Oct 20 00:02:23 UTC 2015],1
26396,[Mon Oct 19 23:53:40 UTC 2015],[Tue Oct 20 00:02:07 UTC 2015],1
26397,[Mon Oct 19 23:53:40 UTC 2015],[Mon Oct 19 23:53:40 UTC 2015],2
26398,[Mon Oct 19 23:53:40 UTC 2015],[Mon Oct 19 23:53:40 UTC 2015],2
26399,[Mon Oct 19 23:53:45 UTC 2015],[Tue Oct 20 00:02:09 UTC 2015],1
26400,[Mon Oct 19 23:53:45 UTC 2015],[Tue Oct 20 00:02:08 UTC 2015],1
26401,[Mon Oct 19 23:53:45 UTC 2015],[Tue Oct 20 00:02:11 UTC 2015],1
26402,[Mon Oct 19 23:53:45 UTC 2015],[Tue Oct 20 00:02:11 UTC 2015],1
26403,[Mon Oct 19 23:53:45 UTC 2015],[Tue Oct 20 00:02:10 UTC 2015],1
26404,[Mon Oct 19 23:53:50 UTC 2015],[Tue Oct 20 00:02:13 UTC 2015],1
26405,[Mon Oct 19 23:53:50 UTC 2015],[Tue Oct 20 00:02:13 UTC 2015],1
26406,[Mon Oct 19 23:53:50 UTC 2015],[Tue Oct 20 00:02:15 UTC 2015],1
26407,[Mon Oct 19 23:53:50 UTC 2015],[Tue Oct 20 00:02:16 UTC 2015],1
26408,[Mon Oct 19 23:53:50 UTC 2015],[Mon Oct 19 23:53:50 UTC 2015],2
26409,[Mon Oct 19 23:53:55 UTC 2015],[Tue Oct 20 00:02:52 UTC 2015],1
26410,[Mon Oct 19 23:53:55 UTC 2015],[Mon Oct 19 23:53:55 UTC 2015],2
26411,[Mon Oct 19 23:53:55 UTC 2015],[Mon Oct 19 23:53:55 UTC 2015],2
26412,[Mon Oct 19 23:53:55 UTC 2015],[Mon Oct 19 23:53:55 UTC 2015],2
26413,[Mon Oct 19 23:53:55 UTC 2015],[Mon Oct 19 23:53:55 UTC 2015],2
26414,[Mon Oct 19 23:54:00 UTC 2015],[Mon Oct 19 23:54:00 UTC 2015],2
26415,[Mon Oct 19 23:54:00 UTC 2015],[Mon Oct 19 23:54:00 UTC 2015],2
26416,[Mon Oct 19 23:54:00 UTC 2015],[Mon Oct 19 23:54:00 UTC 2015],2
26417,[Mon Oct 19 23:54:00 UTC 2015],[Mon Oct 19 23:54:00 UTC 2015],2
26418,[Mon Oct 19 23:54:00 UTC 2015],[Mon Oct 19 23:54:00 UTC 2015],2
26419,[Mon Oct 19 23:54:05 UTC 2015],[Mon Oct 19 23:54:05 UTC 2015],2
26420,[Mon Oct 19 23:54:05 UTC 2015],[Mon Oct 19 23:54:05 UTC 2015],2
26421,[Mon Oct 19 23:54:05 UTC 2015],[Mon Oct 19 23:54:05 UTC 2015],2
26422,[Mon Oct 19 23:54:05 UTC 2015],[Mon Oct 19 23:54:06 UTC 2015],2
26423,[Mon Oct 19 23:54:05 UTC 2015],[Mon Oct 19 23:54:05 UTC 2015],2
26424,[Mon Oct 19 23:54:10 UTC 2015],[Tue Oct 20 00:02:35 UTC 2015],1
26425,[Mon Oct 19 23:54:10 UTC 2015],[Tue Oct 20 00:02:37 UTC 2015],1
26426,[Mon Oct 19 23:54:10 UTC 2015],[Tue Oct 20 00:02:37 UTC 2015],1
26427,[Mon Oct 19 23:54:10 UTC 2015],[Mon Oct 19 23:54:10 UTC 2015],2
26428,[Mon Oct 19 23:54:10 UTC 2015],[Mon Oct 19 23:54:11 UTC 2015],2
26429,[Mon Oct 19 23:54:15 UTC 2015],[Mon Oct 19 23:54:15 UTC 2015],2
26430,[Mon Oct 19 23:54:15 UTC 2015],[Mon Oct 19 23:54:15 UTC 2015],2
26431,[Mon Oct 19 23:54:15 UTC 2015],[Mon Oct 19 23:54:15 UTC 2015],2
26432,[Mon Oct 19 23:54:15 UTC 2015],[Mon Oct 19 23:54:15 UTC 2015],2
26433,[Mon Oct 19 23:54:15 UTC 2015],[Mon Oct 19 23:54:15 UTC 2015],2
26434,[Mon Oct 19 23:54:20 UTC 2015],[Tue Oct 20 00:02:42 UTC 2015],1
26435,[Mon Oct 19 23:54:20 UTC 2015],[Tue Oct 20 00:02:46 UTC 2015],1
26436,[Mon Oct 19 23:54:20 UTC 2015],[Mon Oct 19 23:54:20 UTC 2015],2
26437,[Mon Oct 19 23:54:20 UTC 2015],[Mon Oct 19 23:54:21 UTC 2015],2
26438,[Mon Oct 19 23:54:20 UTC 2015],[Mon Oct 19 23:54:20 UTC 2015],2
26439,[Mon Oct 19 23:54:25 UTC 2015],[Tue Oct 20 00:02:53 UTC 2015],1
26440,[Mon Oct 19 23:54:25 UTC 2015],[Tue Oct 20 00:02:53 UTC 2015],1
26441,[Mon Oct 19 23:54:26 UTC 2015],[Tue Oct 20 00:02:53 UTC 2015],1
26442,[Mon Oct 19 23:54:26 UTC 2015],[Mon Oct 19 23:54:26 UTC 2015],2
26443,[Mon Oct 19 23:54:26 UTC 2015],[Mon Oct 19 23:54:26 UTC 2015],2
26444,[Mon Oct 19 23:54:31 UTC 2015],[Mon Oct 19 23:54:31 UTC 2015],2
26445,[Mon Oct 19 23:54:31 UTC 2015],[Mon Oct 19 23:54:31 UTC 2015],2
26446,[Mon Oct 19 23:54:31 UTC 2015],[Mon Oct 19 23:54:31 UTC 2015],2
26447,[Mon Oct 19 23:54:31 UTC 2015],[Mon Oct 19 23:54:31 UTC 2015],2
26448,[Mon Oct 19 23:54:31 UTC 2015],[Mon Oct 19 23:54:31 UTC 2015],2
26449,[Mon Oct 19 23:54:36 UTC 2015],[Tue Oct 20 00:03:00 UTC 2015],1
26450,[Mon Oct 19 23:54:36 UTC 2015],[Mon Oct 19 23:54:36 UTC 2015],2
26451,[Mon Oct 19 23:54:36 UTC 2015],[Mon Oct 19 23:54:36 UTC 2015],2
26452,[Mon Oct 19 23:54:36 UTC 2015],[Mon Oct 19 23:54:36 UTC 2015],2
26453,[Mon Oct 19 23:54:36 UTC 2015],[Mon Oct 19 23:54:36 UTC 2015],2
26454,[Mon Oct 19 23:54:41 UTC 2015],[Mon Oct 19 23:54:41 UTC 2015],2
26455,[Mon Oct 19 23:54:41 UTC 2015],[Mon Oct 19 23:54:41 UTC 2015],2
26456,[Mon Oct 19 23:54:41 UTC 2015],[Mon Oct 19 23:54:41 UTC 2015],2
26457,[Mon Oct 19 23:54:41 UTC 2015],[Mon Oct 19 23:54:41 UTC 2015],2
26458,[Mon Oct 19 23:54:41 UTC 2015],[Mon Oct 19 23:54:41 UTC 2015],2
26459,[Mon Oct 19 23:54:46 UTC 2015],[Mon Oct 19 23:54:46 UTC 2015],2
26460,[Mon Oct 19 23:54:46 UTC 2015],[Mon Oct 19 23:54:46 UTC 2015],2
26461,[Mon Oct 19 23:54:46 UTC 2015],[Mon Oct 19 23:54:46 UTC 2015],2
26462,[Mon Oct 19 23:54:46 UTC 2015],[Mon Oct 19 23:54:46 UTC 2015],2
26463,[Mon Oct 19 23:54:46 UTC 2015],[Mon Oct 19 23:54:46 UTC 2015],2
26464,[Mon Oct 19 23:54:51 UTC 2015],[Mon Oct 19 23:54:51 UTC 2015],2
26465,[Mon Oct 19 23:54:51 UTC 2015],[Mon Oct 19 23:54:51 UTC 2015],2
26466,[Mon Oct 19 23:54:51 UTC 2015],[Mon Oct 19 23:54:51 UTC 2015],2
26467,[Mon Oct 19 23:54:51 UTC 2015],[Mon Oct 19 23:54:51 UTC 2015],2
26468,[Mon Oct 19 23:54:51 UTC 2015],[Mon Oct 19 23:54:51 UTC 2015],2
26469,[Mon Oct 19 23:54:56 UTC 2015],[Mon Oct 19 23:54:56 UTC 2015],2
26470,[Mon Oct 19 23:54:56 UTC 2015],[Mon Oct 19 23:54:56 UTC 2015],2
26471,[Mon Oct 19 23:54:56 UTC 2015],[Mon Oct 19 23:54:56 UTC 2015],2
26472,[Mon Oct 19 23:54:56 UTC 2015],[Mon Oct 19 23:54:56 UTC 2015],2
26473,[Mon Oct 19 23:54:56 UTC 2015],[Mon Oct 19 23:54:56 UTC 2015],2
26474,[Mon Oct 19 23:55:01 UTC 2015],[Mon Oct 19 23:55:01 UTC 2015],2
26475,[Mon Oct 19 23:55:01 UTC 2015],[Mon Oct 19 23:55:01 UTC 2015],2
26476,[Mon Oct 19 23:55:01 UTC 2015],[Mon Oct 19 23:55:01 UTC 2015],2
26477,[Mon Oct 19 23:55:01 UTC 2015],[Mon Oct 19 23:55:01 UTC 2015],2
26478,[Mon Oct 19 23:55:01 UTC 2015],[Mon Oct 19 23:55:01 UTC 2015],2
26479,[Mon Oct 19 23:55:01 UTC 2015],[Mon Oct 19 23:55:01 UTC 2015],2
26480,[Mon Oct 19 23:55:06 UTC 2015],[Mon Oct 19 23:55:06 UTC 2015],2
26481,[Mon Oct 19 23:55:06 UTC 2015],[Mon Oct 19 23:55:06 UTC 2015],2
26482,[Mon Oct 19 23:55:06 UTC 2015],[Mon Oct 19 23:55:06 UTC 2015],2
26483,[Mon Oct 19 23:55:06 UTC 2015],[Mon Oct 19 23:55:06 UTC 2015],2
26484,[Mon Oct 19 23:55:06 UTC 2015],[Mon Oct 19 23:55:06 UTC 2015],2
26485,[Mon Oct 19 23:55:06 UTC 2015],[Mon Oct 19 23:55:06 UTC 2015],2
26486,[Mon Oct 19 23:55:11 UTC 2015],[Mon Oct 19 23:55:11 UTC 2015],2
26487,[Mon Oct 19 23:55:11 UTC 2015],[Mon Oct 19 23:55:11 UTC 2015],2
26488,[Mon Oct 19 23:55:11 UTC 2015],[Mon Oct 19 23:55:11 UTC 2015],2
26489,[Mon Oct 19 23:55:11 UTC 2015],[Mon Oct 19 23:55:11 UTC 2015],2
26490,[Mon Oct 19 23:55:11 UTC 2015],[Mon Oct 19 23:55:11 UTC 2015],2
26491,[Mon Oct 19 23:55:11 UTC 2015],[Mon Oct 19 23:55:11 UTC 2015],2
26492,[Mon Oct 19 23:55:16 UTC 2015],[Tue Oct 20 00:03:41 UTC 2015],1
26493,[Mon Oct 19 23:55:16 UTC 2015],[Tue Oct 20 00:04:08 UTC 2015],1
26494,[Mon Oct 19 23:55:16 UTC 2015],[Tue Oct 20 00:03:40 UTC 2015],1
